Sample(20Hz),X_Pos,Y_Pos,Z_Pos,Roll,Pitch,Yaw
199,-0.2243,-0.1704,0.247,2.6376,0.3732,1.1992
200,-0.2253,-0.1709,0.2467,2.6323,0.3766,1.1992
201,-0.2259,-0.1713,0.2466,2.6286,0.379,1.1992
202,-0.2261,-0.1718,0.2466,2.6259,0.3807,1.1993
203,-0.2261,-0.1724,0.2468,2.6237,0.3821,1.1994
204,-0.2259,-0.1731,0.247,2.6219,0.3832,1.1996
205,-0.2255,-0.1738,0.2473,2.6203,0.3841,1.1997
206,-0.225,-0.1746,0.2476,2.6188,0.3849,1.1998
207,-0.2243,-0.1756,0.248,2.6176,0.3855,1.1998
208,-0.2236,-0.1766,0.2484,2.6164,0.3862,1.1999
209,-0.2228,-0.1777,0.2488,2.6152,0.3868,1.2
210,-0.2219,-0.1788,0.2492,2.6142,0.3873,1.2001
211,-0.221,-0.1799,0.2496,2.6132,0.3878,1.2001
212,-0.2204,-0.1813,0.2498,2.6114,0.3889,1.2001
213,-0.2203,-0.1827,0.2499,2.6076,0.3911,1.2
214,-0.2206,-0.184,0.2498,2.6028,0.3942,1.1999
215,-0.2211,-0.1851,0.2497,2.5973,0.3977,1.1997
216,-0.222,-0.1863,0.2494,2.592,0.4012,1.1996
217,-0.223,-0.1874,0.249,2.5858,0.4053,1.1995
218,-0.2242,-0.1883,0.2485,2.5795,0.4094,1.1994
219,-0.2257,-0.1892,0.248,2.5732,0.4136,1.1993
220,-0.227,-0.1899,0.2475,2.5663,0.4181,1.1992
221,-0.2296,-0.1903,0.2466,2.5599,0.4225,1.1992
222,-0.231,-0.1909,0.2462,2.5532,0.427,1.1992
223,-0.2334,-0.1911,0.2455,2.5469,0.4311,1.1991
224,-0.2357,-0.1912,0.2449,2.54,0.4358,1.1991
225,-0.2369,-0.1917,0.2446,2.5336,0.44,1.1991
226,-0.2391,-0.1919,0.2442,2.5274,0.4439,1.199
227,-0.2403,-0.1919,0.2439,2.5218,0.4477,1.199
228,-0.2409,-0.1919,0.2438,2.5192,0.4494,1.199
229,-0.2412,-0.1919,0.2437,2.5179,0.4503,1.199
230,-0.2416,-0.192,0.2439,2.517,0.4508,1.199
231,-0.2418,-0.1922,0.2442,2.5157,0.4515,1.1991
232,-0.2417,-0.1927,0.2446,2.5143,0.4521,1.1993
233,-0.2415,-0.1933,0.245,2.513,0.4527,1.1994
234,-0.2411,-0.1941,0.2455,2.5118,0.4533,1.1995
235,-0.2405,-0.1949,0.2461,2.5106,0.4538,1.1996
236,-0.24,-0.1958,0.2465,2.5095,0.4543,1.1997
237,-0.2393,-0.1967,0.247,2.5085,0.4548,1.1998
238,-0.2385,-0.1978,0.2476,2.5076,0.4552,1.1999
239,-0.2381,-0.1984,0.2479,2.5068,0.4555,1.2
240,-0.2379,-0.1987,0.248,2.5064,0.4557,1.2
241,-0.2378,-0.1988,0.2481,2.5062,0.4558,1.2
242,-0.2377,-0.1989,0.2481,2.5061,0.4558,1.2
243,-0.2377,-0.1989,0.2481,2.5061,0.4559,1.2
244,-0.2377,-0.1989,0.2481,2.506,0.4559,1.2
245,-0.2376,-0.1997,0.2483,2.505,0.4565,1.2
246,-0.2376,-0.2008,0.2483,2.5018,0.4585,1.1999
247,-0.2379,-0.202,0.2481,2.4973,0.4614,1.1997
248,-0.2385,-0.2031,0.2479,2.4917,0.4651,1.1996
249,-0.2393,-0.2041,0.2475,2.4857,0.469,1.1994
250,-0.2402,-0.2049,0.2471,2.4796,0.4731,1.1993
251,-0.2414,-0.2058,0.2466,2.4733,0.4773,1.1992
252,-0.2438,-0.2063,0.2458,2.4662,0.4821,1.1991
253,-0.246,-0.2066,0.2451,2.4594,0.4868,1.1991
254,-0.2478,-0.2069,0.2447,2.4527,0.4912,1.1991
255,-0.2499,-0.2072,0.2443,2.4466,0.4952,1.1991
256,-0.2518,-0.2075,0.244,2.4397,0.4996,1.199
257,-0.2537,-0.2077,0.2438,2.4331,0.5039,1.199
258,-0.2557,-0.2079,0.2436,2.4265,0.5082,1.199
259,-0.2573,-0.2081,0.2435,2.4199,0.5124,1.199
260,-0.2596,-0.2081,0.2435,2.4138,0.5162,1.199
261,-0.2614,-0.2083,0.2435,2.4075,0.5202,1.199
262,-0.2639,-0.2083,0.2435,2.4012,0.5242,1.199
263,-0.2657,-0.2086,0.2435,2.3941,0.5287,1.199
264,-0.2684,-0.2085,0.2436,2.3874,0.5329,1.199
265,-0.2699,-0.2087,0.2436,2.3802,0.5374,1.199
266,-0.2716,-0.209,0.2436,2.3746,0.541,1.199
267,-0.274,-0.2089,0.2437,2.368,0.5452,1.199
268,-0.2757,-0.2092,0.2437,2.3614,0.5494,1.199
269,-0.2781,-0.2091,0.2438,2.3549,0.5534,1.199
270,-0.2797,-0.2094,0.2437,2.3484,0.5575,1.199
271,-0.282,-0.2094,0.2439,2.342,0.5616,1.199
272,-0.2837,-0.2096,0.2438,2.3355,0.5656,1.199
273,-0.286,-0.2096,0.2439,2.3292,0.5697,1.199
274,-0.2874,-0.2098,0.2439,2.3227,0.5737,1.199
275,-0.2899,-0.2098,0.244,2.3164,0.5777,1.199
276,-0.2915,-0.2101,0.2439,2.31,0.5818,1.199
277,-0.2938,-0.21,0.244,2.3036,0.5858,1.199
278,-0.2954,-0.2103,0.2439,2.2972,0.5898,1.199
279,-0.2977,-0.2103,0.244,2.2909,0.5938,1.199
280,-0.2999,-0.2103,0.2441,2.2844,0.5979,1.199
281,-0.301,-0.2103,0.2442,2.2792,0.6012,1.199
282,-0.3017,-0.2102,0.2442,2.2767,0.6027,1.199
283,-0.3019,-0.2102,0.2442,2.2755,0.6034,1.199
284,-0.3022,-0.2105,0.2445,2.2746,0.6039,1.199
285,-0.3022,-0.2111,0.2449,2.2733,0.6045,1.1991
286,-0.3021,-0.2119,0.2454,2.2716,0.6053,1.1992
287,-0.3019,-0.2128,0.2459,2.2698,0.6063,1.1994
288,-0.3015,-0.2139,0.2463,2.2681,0.6071,1.1995
289,-0.3011,-0.215,0.2468,2.2664,0.608,1.1996
290,-0.3006,-0.2162,0.2472,2.2648,0.6088,1.1997
291,-0.3001,-0.2174,0.2476,2.2633,0.6096,1.1998
292,-0.2994,-0.2187,0.248,2.2618,0.6104,1.1999
293,-0.299,-0.22,0.2481,2.2595,0.6117,1.1999
294,-0.2987,-0.2214,0.2479,2.2556,0.6143,1.1998
295,-0.2987,-0.2226,0.2475,2.2507,0.6175,1.1996
296,-0.2989,-0.2237,0.247,2.2453,0.6212,1.1994
297,-0.2994,-0.2247,0.2464,2.2395,0.6251,1.1992
298,-0.3,-0.2256,0.2457,2.2331,0.6295,1.199
299,-0.3025,-0.2258,0.2452,2.2264,0.634,1.1989
300,-0.3049,-0.226,0.2448,2.2197,0.6385,1.199
301,-0.3069,-0.2261,0.2447,2.213,0.6428,1.199
302,-0.3093,-0.2263,0.2446,2.2064,0.647,1.199
303,-0.3107,-0.2267,0.2445,2.2,0.6511,1.199
304,-0.3128,-0.2268,0.2444,2.1936,0.6553,1.1989
305,-0.3149,-0.2269,0.2445,2.187,0.6594,1.1989
306,-0.317,-0.2271,0.2445,2.1804,0.6636,1.199
